0.037862732,0.659135702,0.090401625,-0.142726592,-1.076403222,0.111102698,0.284009058,0.403432167,0.126166887
1.00726096,-0.152568114,-1.480828298,0.140627649,-0.860115948,-0.371126274,0.342904019,1.331361489,1.29728973
0.032846538,0.494350773,0.150738742,0.425025838,0.354907926,0.18900494,0.364703263,0.801074641,-0.049707629
