0.09918207
-0.000828839
0.019544924
0.092484692
0.007951734
0.069189184
0.022044539
0
0
0.073384462
0.080311032
0
0.122526199
0.008753022
0.093254264
0.002190558
0.013765287
0
-0.019771632
0
0.119668258
0.037668578
0.039808901
0
0.020038007
-0.009212643
0.006237828
0.009175536
0
0.024069029
0.029451846
0.07531923
0
0.073556746
0.035145348
-0.007874365
0.048273411
0
-0.003664726
0.073104844
